lax.zc,lay.zc,laz.zc,hax.zc,hay.zc,haz.zc,lmag.zc,hmag.zc,lpc1.zc,lpc2.zc,lpc3.zc,hpc1.zc,hpc2.zc,hpc3.zc,lax.p2p,lay.p2p,laz.p2p,hax.p2p,hay.p2p,haz.p2p,lmag.p2p,hmag.p2p,lpc1.p2p,lpc2.p2p,lpc3.p2p,hpc1.p2p,hpc2.p2p,hpc3.p2p,lax.rms,lay.rms,laz.rms,hax.rms,hay.rms,haz.rms,lmag.rms,hmag.rms,lpc1.rms,lpc2.rms,lpc3.rms,hpc1.rms,hpc2.rms,hpc3.rms,lax.kurt,lay.kurt,laz.kurt,hax.kurt,hay.kurt,haz.kurt,lmag.kurt,hmag.kurt,lpc1.kurt,lpc2.kurt,lpc3.kurt,hpc1.kurt,hpc2.kurt,hpc3.kurt,lax.skew,lay.skew,laz.skew,hax.skew,hay.skew,haz.skew,lmag.skew,hmag.skew,lpc1.skew,lpc2.skew,lpc3.skew,hpc1.skew,hpc2.skew,hpc3.skew,lax.cf,lay.cf,laz.cf,hax.cf,hay.cf,haz.cf,lmag.cf,hmag.cf,lpc1.cf,lpc2.cf,lpc3.cf,hpc1.cf,hpc2.cf,hpc3.cf,lax.vrms,lay.vrms,laz.vrms,hax.vrms,hay.vrms,haz.vrms,lmag.vrms,hmag.vrms,lpc1.vrms,lpc2.vrms,lpc3.vrms,hpc1.vrms,hpc2.vrms,hpc3.vrms,lax.ent,lay.ent,laz.ent,hax.ent,hay.ent,haz.ent,lmag.ent,hmag.ent,lpc1.ent,lpc2.ent,lpc3.ent,hpc1.ent,hpc2.ent,hpc3.ent,label
20.0,13.0,25.0,94.0,94.0,94.0,23.0,94.0,11.0,23.0,23.0,104.0,100.0,94.0,6.940308504558743,7.118393033965276,10.555067752326067,19.35849371109498,16.515917917462048,47.94459800819118,7.3537351309278165,25.084183406390366,2.0247703679563713,2.047557281428656,1.6161030270036685,6.566494279764708,6.556267861612995,7.651484472778549,1.4044791813575246,1.4798707888548748,1.6835899072688756,2.877743547956792,2.8730957453309136,4.581678502075154,1.4973608923235924,3.5101716251229864,0.43505390212471023,0.4307650487102237,0.3766408454957003,0.9527654315462601,0.8948349000654722,0.8689624993277145,0.0068087924746156325,0.020523121439201653,1.418557213859815,1.2943088103220042,0.31090369802760076,10.751814478042366,-0.661072800673943,1.161692996516578,-0.22310284419641313,-0.186943275601831,-0.8038898313505962,1.8413098389287015,2.2914799383107836,5.052190613183077,-0.12296448366085956,-0.48292852991449303,-0.8175743126337498,0.2206050465408365,-0.14692081772539095,-0.885539932504342,-0.15969539912118672,-0.03939605748161466,0.4235734103812924,-0.03662164793938848,-0.010664460599576603,0.322898972891682,0.30324469687049344,0.7798852450508381,2.3474444656451148,2.0212838480212647,2.262283764412207,3.92560786765263,2.7927151308378315,4.207699385223814,2.1753356840780103,3.498687334635097,2.7954524755339563,2.3152431944969596,2.2638441546743753,3.9109411383436097,4.434552492209981,5.459607877612226,0.20625411461195664,0.4085883310815136,0.3306829601934127,0.04258489821806854,0.06572277303743816,0.07450336616378334,0.31322426543363396,0.06959916678185805,0.13417358845023059,0.0552078152627458,0.059081502900168094,0.022166211363697657,0.013066215594023696,0.01249367222322266,2.0818497303531323,2.080345975159165,1.7844618729698383,1.8117250337800797,1.9558531478969112,1.2701590093371316,2.0884436427200797,1.7419032615638663,2.113683220254615,2.1124714927807964,2.187443053767697,1.7228265106653555,1.6910297840944943,1.4718849036498867,1.0
17.0,21.0,18.0,96.0,88.0,92.0,19.0,96.0,20.0,17.0,17.0,100.0,86.0,94.0,5.95198865160296,6.098505182557574,6.985638187624772,12.02428317021122,15.873126385747128,18.951479730944584,5.601052162880478,13.229856497467608,2.224102493076563,2.738040495157265,2.102639303202027,7.320849432580385,3.620220691947956,4.112875136931023,1.3301925834838955,1.491696642925754,1.531057819891914,2.336060441591082,2.409566896899139,2.593825412130184,1.3826333371946669,2.179357513735069,0.46022758891406335,0.5596133672798932,0.4921548646385045,0.9907393253911906,0.7995259841689393,0.7505133729779473,-0.3374288500813729,-0.5862807087401172,-0.5456755033998668,-0.08417522267422717,0.659937901109469,2.093099009478271,-0.4651734265917442,0.4935227170700034,-0.12476311657699757,-0.05228681004272895,-0.385460055638545,2.810367370737832,-0.2623632927975259,0.4101679669940932,-0.5376355715793762,-0.2574756804581678,-0.16526604385679688,0.0800221844390275,-0.15947270011882642,-0.26314283756387763,-0.6034859170736953,-0.14005916199117585,-0.2402938772466671,0.22239117353139842,0.5581901796627011,0.6510433028301484,0.13000744301485598,-0.12202461775395533,1.9157259831412625,1.894990126192381,2.0382489314005903,2.559552514943433,3.1450531592736546,2.9361663580906567,1.7137883654194668,2.7128314018610373,2.288311219112585,2.6060795931778835,2.4431066039005223,4.943079567519679,2.281409977917758,2.4572537566345125,0.23174654714875004,0.2912823613001944,0.2675933437631959,0.046393963225437096,0.03911689255085176,0.038607196912222586,0.3596265532294224,0.03666282793346217,0.049547312616709416,0.08633433932865386,0.12454914341833075,0.017749722165773963,0.012301916062031808,0.01328785275054782,2.119137744291658,2.222437725073918,2.151304279797925,2.057792822151261,1.8487193016018952,1.7007087139121475,2.1884150278617636,1.9192516180692107,2.0850242963363916,2.077383796176972,2.138937140466196,1.6867990411612435,2.1672464005340335,1.9748959135502728,1.0
18.0,16.0,18.0,93.0,84.0,87.0,18.0,93.0,14.0,17.0,24.0,106.0,89.0,95.0,5.475018176581443,7.403623449227325,5.607146146636069,10.639142767628528,10.886312741364236,16.894159009464147,5.948971900517336,12.282789238322039,2.3578725456616487,2.0278380966425287,1.9805972890823178,4.919710832546318,4.918073616415411,3.8967057826760563,1.1669744162875844,1.4309783018191926,1.2950614334763393,2.302358107180625,2.2907809187880668,2.538195039583993,1.2612420438332217,2.3528899027730437,0.5296064233110869,0.4363990570425896,0.45520077780508084,0.9685215032349689,0.8390422824073387,0.7887859798521832,-0.239082308307069,-0.1717842496274038,-0.8240766701964253,-0.4135421752891615,-0.15350461958676975,1.601014310047657,-0.10058329430514279,-0.3092191104603712,-0.6062752668750022,-0.4513949240582984,-0.6327199811412574,-0.22823461147293544,0.5010827328118341,-0.2741754158236014,-0.2785078105747051,-0.1802095521284639,0.09163300522580735,-0.2348048837872792,-0.14456257719673918,-0.09835724101570179,-0.11491107285474426,-0.04019637097818974,-0.13126669881462233,-0.21496893190831312,0.07772070331717522,0.2562797084860448,-0.04183237865228207,0.21716071543613122,2.065254044487868,2.7586210064622887,2.3338906158715993,2.1547071315247566,2.3911593663154838,3.0760028672269137,2.4227187007071893,2.276892235799231,2.2449114838920154,1.8680599905185016,2.2017475459289764,2.6903884197812635,3.272328190741621,2.69094534040143,0.35613426311170987,0.552052061113289,0.16047922364374165,0.04462740197034751,0.036612163696931356,0.03984531244899939,0.4824899927018195,0.039974499033253987,0.21148911020907876,0.09917162582760726,0.09043741931490919,0.019092764328455716,0.012470685943187862,0.012072499769953804,2.1102456990718608,2.0178970152813682,2.2025706331224737,2.130311934297824,2.127916870662609,1.775911847913412,2.0973857211088274,2.037560096912723,2.1914515192473254,2.1069771767144454,2.197509667468833,2.0249100989178483,1.8929638056469293,2.09059204913398,1.0
17.0,20.0,19.0,91.0,90.0,94.0,22.0,91.0,19.0,16.0,20.0,97.0,94.0,95.0,7.047046314018189,9.451115783420619,5.19242483465905,13.533364522057582,12.425675342940849,11.494530897215554,10.245224163445073,15.523008829333776,3.454695276980363,2.7118562500527377,2.588401761832492,5.409017100556076,4.440282287603576,4.2459839553310506,1.4997603417388874,1.4950632289959245,1.1059648902069839,2.6931858895678156,2.503287419719771,2.2135728634989356,1.5564447009088878,2.5527555984260077,0.5464769936218224,0.4920950488315127,0.38985557835182105,0.8785261808711664,0.8651315176511118,0.8680760012458745,-0.6843965141665564,1.3659577676697472,-0.33781822257631955,-0.19823727239870426,-0.1796173432577839,0.09015651253700696,1.2165996128020167,0.5323584967469599,0.831223929919604,0.1385374159269266,2.8111327936418498,0.5888265117539699,-0.011636827322710097,-0.17761354334562895,-0.10802870263079435,-0.3956734567467498,0.20112183028438282,-0.24323311624055144,0.011649056190722054,0.17745643094955751,0.22438891840255207,-0.12053293847541978,0.24135174039741633,0.3302767713885811,-0.28501089133461416,-0.1584907798471791,0.3940053394223718,0.1791020551471977,2.483046753144503,3.0302939833256337,2.313526278640402,2.4059917295817956,2.5142133169722913,2.534798439792557,4.066602121029362,2.7742912627956855,3.8636854006074253,2.8932174139821107,3.166640698314891,2.9228451604171886,2.7121424990691483,2.4035417924283053,0.35707290762603977,0.35896191184867154,0.23676924588451367,0.03890251404430567,0.04489905836199375,0.03438901510312041,0.48748234002957597,0.03972961893752475,0.166546008440783,0.08822033327130714,0.04357018029555396,0.013051720001603345,0.016263939093548604,0.012214584037372099,2.1180650512603068,1.8380621693380474,2.105158915521423,2.0524238385778255,2.117992114339174,2.041041193634407,1.793220320057052,1.8902283242746527,1.8208867132659032,1.9911712626986937,1.6913588517515676,1.8925996245528751,2.0518546407621616,2.0917924343765972,1.0
18.0,22.0,22.0,82.0,98.0,93.0,19.0,94.0,17.0,24.0,18.0,92.0,100.0,91.0,8.84415112508168,6.058921170279973,6.747483331780359,15.208688267012349,12.496000343020114,13.288482489822854,7.207855398483844,16.129658178635054,2.4893982714276657,2.159548070914764,2.351638228998519,5.446151556276721,4.365574341358729,4.511251749518331,1.4676336472202254,1.3347764850752382,1.4790867692859668,2.8120177597171363,2.3619490720389957,2.4906005123596797,1.631538245001983,2.7007593146823066,0.5548971975340433,0.4869942195924094,0.404941285410304,0.9150158709787459,0.8353524774875976,0.8511173124760534,0.16373260376473375,-0.2658470717133947,-0.37070436754510805,0.2324185032301691,-0.30059168734065667,0.19860303151513659,-0.48221780786991,0.48891164081998184,-0.4253727910951497,-0.7168192620932672,0.3143226296204551,0.4610510136172863,-0.16394598138460115,0.07236287243674688,-0.06917517873315081,0.10289190114822921,0.23560406209171628,0.11649766681950915,-0.13052143353285006,0.19354489668324457,0.4244488560540194,0.36571486783262724,0.4292446988441513,0.09264805723752087,0.5004477052367045,0.3694073284800129,0.21354010125587072,-0.10148013516890153,3.031196849284225,2.5067262340903804,2.5227120597722084,2.912096585897894,2.6711782858516604,2.8587465060785844,2.5058186602555743,3.144005451463831,2.540923382269045,2.0364757796759005,3.0622850489849376,3.1565425731206354,2.7696787333558333,2.259206159702045,0.12545037787509558,0.14236443890791659,0.20174953403079476,0.05655351410958498,0.03620805995232616,0.046805897974591164,0.2016500909679575,0.04122948421606841,0.06957580466845689,0.049536086424215,0.042033570579100094,0.01369785010851636,0.018938758589566552,0.014298213771025112,1.8631318533252117,2.1245847815201326,2.146372059499301,2.0051690482260303,2.025868080913684,2.015742401336265,2.115999655463289,1.9347965875627078,2.1156564274977785,2.161432825802832,1.9399845571610645,1.9123378960041313,2.0412339729752196,2.0058472630009683,1.0
19.0,21.0,19.0,98.0,87.0,94.0,23.0,96.0,21.0,19.0,20.0,91.0,96.0,93.0,7.014597589475443,7.481709132523747,9.03702415100156,12.30511354472219,12.438664467729268,12.223524866724347,11.907256247596706,12.23622930185229,2.5014590034722266,3.457324435934979,2.258667793172331,4.715877897763238,4.202668726244107,3.522860937200317,1.1618530240329548,1.5562471934163777,1.4822042969996716,2.5823442094445115,2.5731210065888614,2.5794584362264334,1.7429535448340048,2.4540846168377546,0.4138949359733725,0.5555438908682311,0.44459378941102007,0.9767938033550683,0.8518765376872773,0.7831263121203159,1.3252925632325532,0.03306812998835351,1.2902492601781281,-0.45172502755690846,-0.3844855665207887,-0.5736107902010668,3.3053361252367246,-0.3519129350609367,1.683180931464518,1.3921614704999064,0.4121155470711404,-0.1822141676952338,-0.22495767504951836,-0.5932614695264733,-0.5339580382438972,0.5108673306706324,0.09370102529740207,-0.21106403211500485,0.11172205356240916,-0.03322297083161306,0.44027126018781937,-0.15062471522464851,0.47141940921402964,0.25650750943152933,0.7339158528597538,0.3066856617992042,0.17940664257799124,-0.1436656289174566,2.607598660182719,2.890693502186702,2.7486548498521053,2.176647027891142,2.7246363689168698,2.2497512891879476,3.797389561344437,2.3019942496126666,3.6885781427477364,3.3069109251648636,3.0179615514864264,2.890180921331834,2.7667694627946076,2.3070492909057143,0.23647432493738038,0.25434383806894323,0.28048856962833596,0.05218298009258232,0.07927697187776168,0.04515155147758324,0.24299318466910014,0.07504743014152042,0.041941628278491475,0.12141545610459085,0.07939930429077673,0.025647592349241705,0.018196770961666005,0.01613520392177571,1.8303496467253286,2.0859148852825324,1.8694277534948773,2.1069389343653153,2.1012115656564374,2.1369634782091413,1.6621052815100268,2.074904982950732,1.8396227741849984,1.8707276508683002,2.0275541080320285,2.0832352200588806,2.0863949918416584,2.153905634483444,1.0
23.0,25.0,21.0,87.0,91.0,99.0,19.0,83.0,27.0,24.0,21.0,83.0,87.0,83.0,7.466716011607559,8.211665428329525,12.972844232462876,13.680362893321899,13.497663959925376,11.700186399315498,12.586622254550093,12.429359034591926,4.825251255998066,2.493675118386537,2.806049531175475,4.532272625620803,4.45665555071193,3.841895256624955,1.356812756801527,1.5372712077661062,1.6158236015505467,2.5935933198492838,2.332982108779774,2.163168007520875,1.705438939981619,2.431943645411426,0.6199160249639478,0.4444371794626163,0.528714373797364,0.8471348574359563,0.8767512186846174,0.7724232068554969,1.5029617388837941,0.4659346896990204,2.2688752766489895,-0.3439267288962844,0.11685341403076821,-0.07113272028808826,3.816209497672853,-0.17191786888170713,4.099476642142379,1.6019891333451115,1.2196454199456355,-0.26618308492128584,-0.38661729779048226,-0.13239060212664722,0.7929487365179126,0.28837121329856563,0.25033419838638576,0.024098581784721948,0.19274795859779242,0.03332583684359355,0.6950966767089646,-0.04394322870437542,0.5779781770483519,0.7808910377070696,0.8955543678164034,0.2179719168301019,0.0319514865755767,0.03672911857911261,3.4425045410357473,3.0489705232637627,4.511496192900459,2.3430304137322473,2.9219589882324324,2.743074802989319,5.2204300483286925,2.2682276096492613,5.227012772168563,3.5484524405031093,3.3130720215891856,2.6350997078482723,2.2853521941196457,2.228226081160732,0.2080566382369347,0.33213883424861573,0.16191880949406495,0.04191057871230434,0.03406313293596502,0.0642529241579015,0.2500149949314483,0.04496779368165682,0.07731118215693505,0.06766383450400079,0.10754586802993636,0.01731629667841893,0.013998142026759995,0.02044128615358582,1.9152256970542312,2.0081582372997633,1.5816606806998676,2.0141917141136614,1.9405770995650606,2.023154521660434,1.6555598136172531,2.061757862927571,1.5935626155832203,1.8934544180570174,1.9592752709450791,2.020153001496905,2.0665636531390175,2.057956472393899,1.0
23.0,23.0,30.0,93.0,94.0,88.0,19.0,87.0,19.0,22.0,25.0,89.0,91.0,93.0,7.30292818506814,6.647968413171384,5.7910325059594925,16.501356066915832,13.575775600275847,12.956322260656862,7.498022572268837,13.039904939244025,2.4918468123594133,1.8157978120268772,1.9884997496633847,4.8269156766292145,5.101768030875029,3.5074332052260573,1.646606442144921,1.4630962331527513,1.214212278675852,2.517333298696181,2.687291913637018,2.5923934623226286,1.6828452128484608,2.5948681731680323,0.5690813611778026,0.3963749582201729,0.45213457377851834,0.8531004178193973,0.9371752209621104,0.7805845856234847,-0.6305528520676638,-0.4272346385696557,-0.23854959366349116,0.8505720416443294,-0.3538048031271277,-0.31624985616476486,-0.6740744081468861,-0.07856466871322043,-0.6925396190992323,-0.37251953818364036,-0.5875660081388121,0.38627373660251774,-0.14886825034619688,-0.6292315143525586,-0.26852824414483895,-0.31669896830329786,0.23305246836574708,-0.053508398757310685,-0.21417461316584221,0.01219895368876532,-0.16010055024792502,0.21941542015658305,-0.24787535187871143,0.38876960020411794,0.12899712944386899,0.24701674467929569,0.25905063441459225,0.16591329904312757,1.888053329715449,2.0376675279747984,2.4764146771507782,3.2673356270862537,2.2273915389970185,2.589910103276862,2.358078192491037,2.7769869393917497,2.2473352644853866,2.641873578083918,2.3856847311499205,3.149025508462918,2.949640417266907,2.6210926623360358,0.2194173337835445,0.14519330306694167,0.25472000806558126,0.07641385504724182,0.038119712483456414,0.04581286695614182,0.27123771444849726,0.06792574174982166,0.0884031229140611,0.07254821511524448,0.04245057872298706,0.02463532411697202,0.014608161476509444,0.014094451746855865,2.1626408843231535,2.1356270736681893,2.130781810626252,1.7953728968445677,2.0325858254276277,2.081088174247972,2.1600258379448474,2.039366058690667,2.1418862342749985,2.126504835691242,2.1785028954850545,1.9746188648815857,2.015749124402821,2.148186864821426,1.0
20.0,17.0,19.0,92.0,98.0,87.0,14.0,92.0,17.0,20.0,20.0,85.0,96.0,96.0,8.567385844737373,6.226056110352374,7.761562967428745,14.77966681949215,13.868294293066583,11.360198241067565,7.875518069945883,12.292891808976037,2.4092160893679004,1.9351111205174092,3.3583971052635104,5.223724644612316,4.62714861403115,4.19173963152026,1.78858392618911,1.5086709317508769,1.2210325018187067,2.6372293705293814,2.3396021066325052,2.0878204192234424,1.7242537528992943,2.2540218694830036,0.5826607082108088,0.47142289530079,0.5367905610717516,0.8889208059566469,0.8294312705344902,0.7889921616178367,-0.38214871943649475,-0.7375907794936274,0.781771434464051,0.6041604885886245,-0.0718284181444595,0.14935946060417216,-0.6363929466371223,0.1246911112690019,-0.8084189795846699,-0.6550357644632854,1.3081708839090016,0.8984177014119155,-0.023581005738491978,-0.1861085549448287,0.1893265327954479,0.0355706441181153,-0.18302404815366596,-0.1188608004560714,0.15351411985786623,0.09904006919404333,0.24560805494564233,-0.04443559613760231,-0.040527567556247326,-0.0926819259736439,0.48541052129084594,0.2180058238841591,0.1873544664147036,-0.0939180111043713,2.6829459522238137,2.06876601862589,3.4601347154633553,2.7906090247789965,3.3525790035987755,2.6894749783631755,2.623521809579159,2.7650655942085978,2.089105780225284,2.0689854352399877,4.251525758797492,3.219650963265843,2.931303189247948,2.585642848822687,0.3650064982459945,0.5493447380682307,0.15914875818442764,0.0657486904925224,0.04386924993157711,0.032114633218125466,0.5537283258446647,0.04258722694577073,0.14928009890707222,0.15099955736583184,0.10187713268205077,0.0138890428239102,0.017566322562310083,0.018362942003992674,2.1120144598636745,2.2301736974623205,1.8477251261821694,1.9562663037126484,1.8910605179145774,1.9936866806525793,2.0947135634067386,1.9891033096226112,2.240485690997517,2.1984471587233254,1.8080505631023207,1.935203159330613,1.980372364710643,2.0305759860886,1.0
16.0,24.0,25.0,89.0,96.0,88.0,20.0,96.0,23.0,24.0,19.0,89.0,86.0,90.0,6.447282128267716,8.363624708732232,8.699582353912092,14.837654954974596,14.452860770147936,13.891402885177513,9.207951702310766,11.787993297163212,2.206682465494886,2.702290109425384,2.9919742448355144,5.181265578491515,4.701187862901881,4.104906675975643,1.5007030546277345,1.2537112712787428,1.4132329312081957,2.299726278381803,2.2862622312698764,2.661376236557597,1.4640027536024536,2.209556292429547,0.48861608813236845,0.48252432913059917,0.5202674735968383,0.940080199147013,0.8545367098106978,0.7851937364719932,-0.6905013842868266,1.273790588950341,0.3382964413400109,0.8586114674237453,0.5139689905478071,-0.06570307697332645,0.9316556768502502,0.0651792950429928,-0.38253483741146077,0.3841782377849503,0.15560761066651718,0.029869136430702437,0.10154742714285225,0.026554763026058303,-0.3875999211189525,0.19317547637318558,0.1329480282276055,-0.17091778009914357,-0.07702095815409439,0.13748408430981823,0.28734323501407827,-0.16570520046995177,0.059513220724633144,0.5625308980202923,-0.2456154059895393,0.1397505835691319,0.0351535803689953,0.06187417338163001,2.0846515640120717,4.20123396406754,3.682437664572716,2.8808333481010373,3.0912045468830893,2.459151050064597,4.165133041202277,2.6857317133135936,2.360894976163651,3.6155689399780058,1.9417836669285848,3.040251521931937,2.8311510058800833,2.6094431033903054,0.27332653890617564,0.11001324571875633,0.242091174417505,0.03746610960706862,0.05302574089760554,0.0568538632543248,0.2972877935104821,0.03922245735061225,0.05305542431737149,0.04791696068616313,0.11343893160914101,0.02063007569022202,0.018819844945277414,0.012971965136000997,2.1186190891387136,1.7879942145839085,1.8576750825123756,1.8500560523709295,1.85022564008101,2.044422706867355,1.8022231862101075,2.0181059057159336,2.1759055218072363,1.9558034762406984,1.8941410582439107,2.001197417809386,2.0098602504184613,2.002826269103551,1.0
